2.8520,3.0880,4.2181,4.4499,5.0806,4.3096,4.2507,4.4706,4.8126,4.6043,4.6372,4.3737,4.8282,4.0810,4.0634,4.0009,4.3980,4.2327,4.1455,4.1817,4.2352,2.8992,1.7521,0.8771,0.6279,0.5069,0.4216,0.4126,0.3731,0.3539,0.3289,0.3608,0.3895,0.4045,0.4079,0.3692,0.3693
1.0156,1.0327,1.5418,1.8299,1.5763,1.6796,1.8232,2.1026,2.5825,1.8692,2.2250,2.3372,2.1446,2.2432,2.5846,2.7078,3.0879,3.6525,3.3752,3.5648,4.3310,4.0114,3.4034,1.5767,0.5521,0.2869,0.1957,0.1571,0.1466,0.1384,0.1207,0.1151,0.1757,0.1124,0.1147,0.1239,0.1255
0.9419,0.7851,1.2594,1.4287,1.1989,1.2060,1.3221,1.5206,1.8254,1.4096,1.6943,1.5757,1.4260,1.4436,1.5868,1.5544,1.6847,2.0281,2.2225,2.4617,2.9575,3.0084,2.9256,1.3361,0.4678,0.2332,0.1619,0.1245,0.1113,0.1006,0.0958,0.0958,0.1394,0.1001,0.1044,0.1105,0.1065
0.6105,0.6749,0.9289,1.0876,0.9784,0.9981,1.1191,1.2770,1.4478,1.1657,1.2901,1.2083,1.2633,1.3241,1.3823,1.4671,1.6379,1.7698,1.9446,2.0957,2.4482,2.0852,1.7741,0.9975,0.4901,0.2797,0.2080,0.1710,0.1367,0.1168,0.1029,0.0926,0.1257,0.0854,0.0867,0.0885,0.0863
0.3043,0.3300,0.4698,0.5320,0.4675,0.4652,0.5242,0.6002,0.7101,0.5171,0.5954,0.5603,0.5820,0.6329,0.6753,0.6813,0.7568,0.8942,0.9383,1.0797,1.2882,1.2321,1.1406,0.6011,0.2153,0.1035,0.0683,0.0491,0.0404,0.0346,0.0322,0.0345,0.0493,0.0307,0.0323,0.0320,0.0299
0.3929,0.3929,0.5899,0.6564,0.5845,0.5823,0.6545,0.7357,0.8217,0.6767,0.7466,0.6954,0.7094,0.7418,0.7890,0.7962,0.8626,0.9874,1.0865,1.2286,1.5204,1.4916,1.3285,0.8554,0.3295,0.1803,0.1043,0.0848,0.0800,0.0733,0.0696,0.0662,0.0920,0.0652,0.0696,0.0690,0.0661
0.8106,0.9154,1.2312,1.4753,1.3270,1.3868,1.5489,1.7681,2.0719,1.5671,1.7708,1.7289,1.8006,1.8623,2.0319,2.0529,2.2165,2.5867,2.7268,2.9498,3.4768,3.1256,2.7006,1.5101,0.5915,0.3269,0.2171,0.1763,0.1543,0.1488,0.1363,0.1311,0.1823,0.1194,0.1217,0.1206,0.1336
0.4778,0.2969,0.6740,0.7135,0.6227,0.6294,0.6476,0.6476,0.6983,0.5793,0.6851,0.6412,0.6098,0.5640,0.5701,0.5802,0.6404,0.7399,0.7057,0.7383,0.8325,0.8387,0.8325,0.4739,0.1948,0.1092,0.0713,0.0652,0.0578,0.0545,0.0536,0.0499,0.0667,0.0494,0.0457,0.0488,0.0448
0.5483,0.4785,0.7216,0.8358,0.8416,0.8311,0.8689,0.9674,1.0801,0.8642,0.9586,1.0414,0.9898,0.9714,1.0066,1.0849,1.1689,1.2647,1.2460,1.2849,1.4065,1.3319,1.1527,0.5868,0.2514,0.1496,0.1036,0.0893,0.0878,0.0810,0.0744,0.0666,0.0877,0.0631,0.0593,0.0561,0.0584
0.4911,0.5277,0.7743,0.8704,0.7867,0.8000,0.8678,0.9755,1.1343,1.0667,1.3055,1.0198,1.0797,1.0081,1.0556,1.1882,1.3619,1.2835,1.3247,1.4853,1.7333,1.5303,1.2790,0.7443,0.3944,0.2008,0.1542,0.1380,0.1334,0.1258,0.1181,0.1032,0.1329,0.0963,0.0923,0.0956,0.1005
0.4393,0.4472,0.7181,0.8475,0.6949,0.7194,0.7707,0.9185,1.0670,0.8625,1.0687,0.9972,0.9254,0.9522,1.0793,1.1046,1.2341,1.3517,1.3560,1.4021,1.6253,1.4131,1.2156,0.5923,0.2201,0.1118,0.0829,0.0700,0.0634,0.0588,0.0555,0.0499,0.0719,0.0493,0.0469,0.0485,0.0594
0.3473,0.4041,0.5492,0.6480,0.5696,0.5821,0.6528,0.6928,0.7982,0.6485,0.6940,0.7010,0.6873,0.7009,0.7342,0.7474,0.8673,0.9229,0.9431,1.0435,1.2294,1.0889,0.9353,0.5435,0.2595,0.1380,0.1127,0.0921,0.0783,0.0761,0.0758,0.0709,0.0976,0.0648,0.0677,0.0701,0.0670
0.2809,0.2591,0.4051,0.4791,0.4150,0.4426,0.4879,0.5375,0.6140,0.4857,0.5798,0.5449,0.5276,0.5014,0.5472,0.5467,0.5903,0.6759,0.7168,0.7801,0.9386,0.9141,0.8013,0.3875,0.1527,0.0713,0.0563,0.0486,0.0442,0.0446,0.0448,0.0428,0.0554,0.0405,0.0421,0.0441,0.0460
0.4271,0.5125,0.7047,0.8688,0.8070,0.8659,0.9428,1.0782,1.3577,1.0166,1.0975,1.0390,1.0906,1.2733,1.2713,1.3681,1.6371,1.5593,1.4354,1.6013,1.7125,1.3779,1.1057,0.7339,0.4434,0.2647,0.1840,0.1621,0.1494,0.1577,0.1319,0.1189,0.1629,0.1212,0.1224,0.1169,0.1594
0.2359,0.2911,0.3995,0.4856,0.4519,0.4945,0.5517,0.6159,0.7473,0.5214,0.5890,0.6349,0.5961,0.6035,0.6065,0.6224,0.6270,0.6966,0.7797,0.8704,0.9563,0.8867,0.7256,0.4073,0.1452,0.0765,0.0614,0.0515,0.0485,0.0459,0.0433,0.0475,0.0716,0.0434,0.0397,0.0483,0.0485
0.1835,0.1873,0.2745,0.3018,0.2906,0.2896,0.3160,0.3345,0.3910,0.3107,0.3610,0.3569,0.3387,0.3281,0.3377,0.3504,0.3790,0.4114,0.4182,0.4823,0.5380,0.5266,0.4750,0.2707,0.1304,0.0738,0.0524,0.0457,0.0410,0.0386,0.0396,0.0339,0.0505,0.0356,0.0342,0.0366,0.0369
0.0255,0.0227,0.0403,0.0456,0.0418,0.0328,0.0335,0.0352,0.0390,0.0308,0.0475,0.0505,0.0385,0.0341,0.0380,0.0366,0.0417,0.0509,0.0481,0.0512,0.0618,0.0450,0.0374,0.0227,0.0132,0.0070,0.0047,0.0043,0.0038,0.0046,0.0041,0.0044,0.0052,0.0047,0.0051,0.0051,0.0031
0.9365,0.9761,1.2801,1.5312,1.4342,1.4639,1.5891,1.7754,1.9440,1.6751,1.7310,1.5899,1.5420,1.5386,1.6566,1.7460,1.8376,2.0905,2.0589,2.1330,2.4470,2.2435,2.0216,1.6574,0.8348,0.7037,0.6651,0.5558,0.4682,0.3899,0.3154,0.2160,0.2002,0.1352,0.0716,0.0543,0.0399
3.4065,2.8684,5.0201,5.4823,5.8866,5.3974,4.9758,5.5265,5.9100,6.0349,5.7729,5.0013,5.2836,4.6087,4.5264,4.5109,4.4035,4.3327,3.9055,3.7394,3.8153,3.0762,2.6507,2.2625,1.6061,2.2091,2.5774,2.5107,2.3017,2.2722,2.0951,1.7160,1.8037,1.4812,0.8341,0.6050,0.4940
0.7082,0.7292,0.9914,1.1511,1.0766,1.1045,1.1871,1.3085,1.3866,1.2292,1.3759,1.1875,1.0579,1.0416,1.0911,1.1237,1.2675,1.4991,1.3326,1.4124,1.7346,1.7045,1.7311,1.5894,0.7851,0.4961,0.4365,0.3696,0.3143,0.2875,0.2329,0.1878,0.1669,0.1165,0.0580,0.0434,0.0355
1.2509,1.3366,2.0258,2.1951,2.0899,2.0055,1.9650,2.1582,2.2375,2.1208,2.1824,1.8631,1.8744,1.6996,1.6428,1.5917,1.6052,1.6081,1.4975,1.4298,1.5554,1.4476,1.4288,1.3817,0.9231,1.1660,1.4847,1.5223,1.4198,1.3451,1.2070,0.8856,1.0484,0.8403,0.4847,0.3902,0.3669
5.5164,4.2713,6.8144,7.9102,8.5708,7.2740,6.7032,6.9362,7.2481,6.9143,7.5042,6.9265,7.2021,5.7375,5.5076,5.5658,5.3272,5.2183,4.5418,4.0272,4.0567,3.5846,3.3713,2.8103,1.9644,3.1700,5.2260,5.4069,5.7703,5.6789,5.2377,3.9821,4.5838,3.9259,2.4455,2.3663,3.0307
6.7779,5.5361,8.8602,10.0159,10.5305,9.3721,8.5720,9.0800,9.5452,9.4621,10.2301,9.0330,9.4112,7.8716,7.7113,8.0117,7.4975,7.8851,7.3434,6.8799,7.0610,5.8506,4.8758,3.7543,2.4630,3.2580,4.7324,4.7399,4.9629,5.0113,4.6761,3.9465,4.4970,3.9541,2.5773,2.5354,2.8905
4.1835,2.9046,5.5820,5.9558,5.1325,4.9028,4.9230,4.9123,5.2002,5.0114,5.7737,4.8661,4.3458,3.9638,3.8991,3.8195,3.6166,4.1635,3.3227,2.9406,3.0832,2.7253,2.4677,2.2110,1.4794,1.7630,2.4652,2.4072,2.5198,2.4618,2.2353,1.8540,2.0648,1.7060,1.2301,1.2705,1.5416
1.0160,1.2680,1.6980,1.8707,1.6052,1.6755,1.7909,2.1284,2.6631,2.0521,2.2312,2.1422,2.1166,2.3563,2.5601,2.7718,3.1911,3.2362,3.4351,3.7335,4.3307,3.5960,3.1310,2.5577,1.1934,0.7505,0.5471,0.4308,0.3695,0.3282,0.2840,0.2231,0.2476,0.1910,0.1751,0.1761,0.1718
4.1522,4.1251,6.0354,6.7763,6.5386,5.8398,5.1899,6.1652,6.6306,6.6569,6.6043,5.9958,6.4064,5.4835,5.4757,5.1081,5.0942,5.0726,4.9014,4.8667,5.3325,4.0876,3.3725,2.5768,2.2919,4.9686,3.8396,2.6692,2.2433,2.2544,1.7618,1.3733,1.3424,1.0087,0.7047,0.6544,0.5344
0.8086,0.9971,1.3812,1.5811,1.3692,1.4185,1.5913,1.9048,2.3352,1.8739,1.9582,1.8676,2.0148,2.1449,2.4475,2.7095,3.0113,2.8696,3.1592,3.7087,4.4088,3.8488,3.3946,2.4547,0.9840,0.6044,0.4271,0.3449,0.2953,0.2787,0.2354,0.1890,0.2476,0.1610,0.1447,0.1394,0.1399
1.3149,1.5690,2.2626,2.6633,2.1929,2.2472,2.3102,2.9163,3.6676,2.7825,2.9817,2.7596,3.0186,3.4092,3.8851,3.9444,4.4651,4.6433,5.1297,5.5653,6.3412,5.4820,5.1723,4.4575,2.1874,1.3740,0.7135,0.5368,0.4681,0.4601,0.4163,0.3905,0.5122,0.3706,0.3410,0.3227,0.2989
0.9792,1.2084,1.6374,1.8725,1.6222,1.6641,1.7777,2.1442,2.6745,1.9982,2.1092,2.0617,2.1917,2.2958,2.5826,2.6834,2.9215,2.9035,3.1407,3.4781,3.8006,3.2541,3.0678,2.4345,1.2813,0.7928,0.5171,0.4198,0.3759,0.3674,0.3129,0.2970,0.3836,0.2548,0.2323,0.2247,0.2121
2.9487,2.9447,4.4683,4.6734,5.0951,4.5642,4.5613,5.0276,5.3924,5.1435,5.1992,4.6678,4.8062,4.0745,4.0764,4.1424,4.4564,4.3355,4.1223,4.2117,4.8143,4.1150,3.5970,2.8987,1.9891,3.0989,3.3860,3.1451,2.8311,2.9470,2.2583,1.9856,1.9040,1.5241,1.0763,1.1617,1.2634
0.8370,0.7840,1.2758,1.4798,1.3187,1.3512,1.4555,1.6037,1.8481,1.5098,1.8106,1.7506,1.5796,1.6006,1.8113,1.8680,2.0973,2.5234,2.3773,2.5229,3.1775,3.0510,3.0006,2.2013,1.1551,0.9161,0.6437,0.5435,0.4462,0.3701,0.2887,0.2334,0.2577,0.2049,0.1810,0.1824,0.1935
0.5934,0.6890,0.9565,1.1203,1.0447,1.1039,1.1965,1.3346,1.5966,1.2441,1.4189,1.3988,1.3859,1.4642,1.6218,1.7568,1.9685,2.3749,2.4165,2.6415,3.1986,2.9056,2.6862,1.8333,1.0224,0.8587,0.6395,0.4970,0.4152,0.3578,0.3048,0.2459,0.2835,0.2160,0.1863,0.2000,0.2092
0.6354,0.7881,1.0939,1.3014,1.3192,1.4007,1.4770,1.7078,2.1431,1.5885,1.9276,1.9445,1.9403,2.0303,2.2948,2.5763,2.9991,3.3813,3.3590,3.7581,4.2369,3.4500,3.0126,2.2371,1.3619,1.2901,0.8604,0.6397,0.5383,0.5039,0.4205,0.3344,0.3584,0.2586,0.2083,0.2367,0.2459
1.3619,1.3605,1.9981,2.1996,2.4041,2.1739,2.0515,2.2001,2.3661,2.2246,2.2431,2.2304,2.3571,2.1922,2.2347,2.3224,2.6129,2.5923,2.6191,2.7202,2.9305,2.4264,2.0326,1.5497,0.9278,1.1259,1.0698,0.8965,0.7767,0.7587,0.6335,0.5318,0.5745,0.4633,0.3331,0.2888,0.2849
0.7069,0.7567,1.1152,1.3324,1.2245,1.2902,1.3575,1.6164,1.9307,1.4633,1.7222,1.8044,1.6867,1.7937,2.0257,2.0548,2.2638,2.4692,2.4152,2.4499,2.6958,2.3081,1.8947,1.3469,0.7197,0.5199,0.4187,0.3585,0.3163,0.2958,0.2319,0.1879,0.1885,0.1212,0.0970,0.0923,0.0966
2.1792,2.1147,3.3706,3.4694,3.6618,3.2351,3.2048,3.6311,3.8785,3.6798,3.8239,3.4293,3.5200,3.2073,3.4051,3.2705,3.4752,3.8058,3.9536,3.8725,4.7267,4.3123,3.8136,2.9476,1.9903,2.7406,2.8862,2.7372,2.2801,2.0163,1.5642,1.3485,1.4161,1.1631,0.8389,0.8161,0.7549
1.0502,1.1845,1.6771,2.0383,1.8708,1.8804,2.0279,2.4275,2.9374,2.2249,2.4128,2.4511,2.8311,3.1401,3.7520,3.6685,3.9905,4.5158,4.8297,5.2237,5.6908,4.5888,4.2866,3.3313,1.8731,1.4592,1.0314,0.7678,0.6157,0.5511,0.4523,0.4124,0.4701,0.3760,0.3304,0.3071,0.2699
2.9207,3.5559,4.8851,5.3150,5.1764,5.2316,5.5924,6.4881,7.9303,6.4062,6.7964,6.5628,6.8239,7.2084,7.6461,7.8243,8.3618,9.0153,8.6160,9.1331,10.5627,8.7485,7.9235,6.7352,4.3754,4.3478,4.2463,3.9060,3.2602,3.0402,2.1025,1.8195,1.8982,1.5795,1.1490,1.1377,1.3745
4.6604,4.8808,7.4412,7.5356,8.3812,6.9672,7.0499,7.6787,8.3728,7.7584,8.0149,7.3541,7.6618,6.7451,6.7886,6.9624,7.3946,7.3259,6.9160,7.0001,7.5191,6.7988,6.3995,5.1954,3.7461,6.0532,7.6593,7.6653,7.0081,7.0829,5.7901,5.4123,6.5451,5.1949,3.1043,2.9749,2.9561
3.7768,2.9999,5.7101,6.0715,5.5092,5.3591,5.2238,5.2866,5.4944,5.3951,6.0396,4.9783,4.7278,4.2668,4.0655,3.9033,3.9828,4.1627,3.3697,3.0894,3.5383,2.8795,2.7645,2.7665,1.7743,2.4742,4.3318,5.1918,3.5954,3.0415,2.5351,2.0110,2.1972,1.9516,1.5424,1.6309,1.8221
2.7661,2.5127,4.0587,4.3784,5.1057,4.5449,4.1352,4.6073,4.6788,4.5541,4.5955,4.0843,4.5538,3.7619,3.7212,3.6704,3.7789,4.1066,3.8381,3.6541,3.8025,3.1283,2.5983,2.1877,1.6292,2.3407,3.3424,3.2575,2.6415,2.2115,1.6991,1.4273,1.6942,1.6652,1.0207,1.0403,1.0990
4.6330,4.6675,7.0520,7.6785,9.5547,8.2661,7.5111,7.9364,8.2720,7.6930,7.4344,7.0267,8.2559,6.6938,6.4831,6.4196,6.0463,5.7290,5.6163,5.3364,5.2281,4.3067,3.7340,2.8679,1.9504,3.6313,5.2192,5.8600,5.2702,5.1094,4.8857,4.1366,4.9728,4.5668,3.2241,3.3622,3.7218
6.3188,6.4662,8.9102,10.5150,13.8585,11.5081,10.6968,11.1844,11.4827,10.8356,10.1361,10.0215,12.1508,8.9323,8.5236,8.6328,7.9103,7.2955,7.6764,7.0203,7.0755,5.9024,4.8392,3.7162,2.5494,5.0772,6.3442,6.0129,5.7137,6.1088,5.8427,5.5477,6.0695,5.6135,3.4369,2.8831,2.4902
1.0061,1.0666,1.6026,1.7249,2.0075,1.7640,1.7207,1.8755,2.0978,1.8340,1.9451,1.7369,1.8903,1.7015,1.7430,1.8145,1.9191,1.9755,1.8833,1.8422,2.0034,1.8049,1.6226,1.2836,0.6760,0.8034,0.9985,0.9494,0.9646,1.1024,0.9486,0.8201,1.0455,0.8238,0.4534,0.4045,0.3845
3.6544,3.5755,5.9046,6.2169,6.2945,5.6925,5.7907,6.3708,6.6908,6.0682,6.5809,5.8490,6.0449,5.3750,5.0950,5.0293,5.4418,5.6562,5.5336,5.4210,5.7320,4.9652,4.2618,3.3264,2.3689,3.3599,3.2842,2.7813,2.6503,2.5792,2.2779,2.0555,1.9318,1.4544,1.0313,0.9592,0.8573
2.4809,2.2764,3.9827,4.2808,3.9433,3.4734,3.6486,4.0681,4.1774,4.1529,4.4586,3.6548,3.4785,2.9702,2.9515,2.9642,2.9271,3.2242,2.8323,2.7697,3.0177,2.7474,2.4187,1.8603,1.2581,2.2197,2.5124,2.1042,1.9008,2.1790,1.8968,1.6360,1.6008,1.4099,0.9526,0.8599,0.7270
